"","type","Source","variable","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)","leaf.char"
"222","Intercept","N*P","S",0.029572689706322,0.029572689706322,1,5.99999533984341,0.448382378935527,0.528016801275508,"Elements"
"223","Intercept","N","s_Al",5.57294455022096e-05,5.57294455022096e-05,1,7.99999999985282,0.0233681226798262,0.882288986781903,NA
"224","Intercept","P","s_Al",4.02000200717753e-06,4.02000200717753e-06,1,7.99999999985282,0.00168564210948676,0.968256959880466,NA
"225","Intercept","N*P","s_Al",0.000195346424768489,0.000195346424768489,1,7.99999999985282,0.0819114415713052,0.781995139177322,NA
"226","Intercept","N","s_Ca",12.7080914006074,12.7080914006074,1,5.9999996175868,0.124545193078199,0.73622340122603,NA
"227","Intercept","P","s_Ca",53.3643664848253,53.3643664848253,1,5.99999961790211,0.522995555967649,0.496778594357393,NA
"228","Intercept","N*P","s_Ca",5.23320018882411,5.23320018882411,1,5.99999961773752,0.0512877903839138,0.828355550579399,NA
"229","Intercept","N","s_K",62.4373315272392,62.4373315272392,1,7.99999999972774,0.912553412950347,0.367408887142882,NA
"230","Intercept","P","s_K",4.10500944319326,4.10500944319326,1,7.99999999972774,0.0599968045710786,0.812666983970152,NA
"231","Intercept","N*P","s_K",344.813606215501,344.813606215501,1,7.99999999972774,5.03962654211764,0.0550023307910532,NA
"232","Intercept","N","s_Mg",0.515144695641447,0.515144695641447,1,8.00000000009316,0.0740102386763979,0.792474219497595,NA
"233","Intercept","P","s_Mg",7.7492574189333,7.7492574189333,1,8.00000000009316,1.11332679146771,0.32218051431975,NA
"234","Intercept","N*P","s_Mg",0.373403628882455,0.373403628882455,1,8.00000000009316,0.053646464634198,0.822649923100867,NA
"235","Intercept","N","s_Mn",1.58865490942999,1.58865490942999,1,6.00000003305241,0.220139095849591,0.655498149165234,NA
"236","Intercept","P","s_Mn",4.17798643867497,4.17798643867497,1,6.00000003305241,0.578941437578639,0.47555708214896,NA
"237","Intercept","N*P","s_Mn",1.31904586999542,1.31904586999542,1,6.0000000325342,0.182779509559514,0.683913581971321,NA
"238","Intercept","N","s_P",17.1068480831566,17.1068480831566,1,8.00000000004455,0.742540725833911,0.41392968037341,NA
"239","Intercept","P","s_P",14.8001801411619,14.8001801411619,1,8.00000000004455,0.64241737876374,0.445988174224803,NA
"240","Intercept","N*P","s_P",50.409475571188,50.409475571188,1,8.00000000004455,2.18807628369549,0.177345838777904,NA
"241","Intercept","N","s_Zn",3.6586765039233e-05,3.6586765039233e-05,1,6.00000001281684,0.0477508713651364,0.834267241183308,NA
"242","Intercept","P","s_Zn",3.94920331453312e-06,3.94920331453312e-06,1,6.00000001281684,0.00515426546361298,0.945099782277867,NA
"243","Intercept","N*P","s_Zn",0.000777834329618703,0.000777834329618703,1,6.00000001281683,1.01518314005573,0.352555200530964,NA
"244","Intercept","N","SLA",29.6865965273116,29.6865965273116,1,6.0000000197571,0.287190310708665,0.611300599735137,"Physical characteristics"
"245","Intercept","P","SLA",0.326926811975466,0.326926811975466,1,6.0000000197571,0.00316271394141961,0.956978194521629,"Physical characteristics"
"246","Intercept","N*P","SLA",182.050125950996,182.050125950996,1,6.0000000198459,1.7611662619633,0.232743807147917,"Physical characteristics"
"247","Intercept","N","Spd",164.87829585437,164.87829585437,1,7.99999999982217,0.660487186832343,0.43990112537283,"Polyamines"
"248","Intercept","P","Spd",415.887116415087,415.887116415087,1,7.99999999982217,1.66600528066737,0.232844299688208,"Polyamines"
"249","Intercept","N*P","Spd",644.183185839924,644.183185839924,1,7.99999999982217,2.58053819646409,0.146852044794823,"Polyamines"
"250","Intercept","N","Spm",201.88466104022,201.88466104022,1,6.00000001508486,6.97748657013833,0.0384635489846395,"Polyamines"
"251","Intercept","P","Spm",41.4710216669799,41.4710216669799,1,6.00000001508486,1.43331095705988,0.276374770811772,"Polyamines"
"252","Intercept","N*P","Spm",10.7743475949575,10.7743475949575,1,6.00000001508486,0.372380275244592,0.564092066079649,"Polyamines"
"253","Intercept","N","Sr",8.79641941491999e-06,8.79641941491999e-06,1,7.99999999982317,0.174311256366961,0.687288069575545,NA
"254","Intercept","P","Sr",0.00014136898403022,0.00014136898403022,1,7.99999999982317,2.80139043573023,0.132717864800709,NA
"255","Intercept","N*P","Sr",1.16295703598805e-05,1.16295703598805e-05,1,7.99999999982317,0.230453429380639,0.644038752133589,NA
"256","Intercept","N","total_chl",0.403347841606544,0.403347841606544,1,7.99999999979158,0.522018695799491,0.490560646797487,"Photosynthetic pigments"
"257","Intercept","P","total_chl",0.266541192897601,0.266541192897601,1,7.99999999979158,0.344961523381532,0.573178262198855,"Photosynthetic pigments"
"258","Intercept","N*P","total_chl",1.96658159030031,1.96658159030031,1,7.99999999979158,2.54517875405733,0.149297816398164,"Photosynthetic pigments"
"259","Intercept","N","Val",450.209389775233,450.209389775233,1,7.99999999992803,0.366480840201423,0.561704938514234,"Amino acids"
"260","Intercept","P","Val",208.178046352342,208.178046352342,1,7.99999999992803,0.16946173729692,0.691398787378114,"Amino acids"
"261","Intercept","N*P","Val",1450.61724625642,1450.61724625642,1,7.99999999992803,1.18083593832669,0.308839806330005,"Amino acids"
"262","Intercept","N","Zn",4.95765317969532e-06,4.95765317969532e-06,1,7.99999999979818,0.154365921723979,0.704659359107234,"Elements"
"263","Intercept","P","Zn",0.000303412027852941,0.000303412027852941,1,7.99999999979818,9.4473081605396,0.0152632329527725,"Elements"
"264","Intercept","N*P","Zn",1.52463783709966e-05,1.52463783709966e-05,1,7.99999999979818,0.474724867772227,0.510306423046402,"Elements"
"265","Average","N","Al",0.00018716436051592,0.00018716436051592,1,7.99999999984597,12.8398778243074,0.00715407924008674,"Elements"
"266","Average","P","Al",4.68086544449166e-06,4.68086544449166e-06,1,7.99999999984597,0.321117440594054,0.586479291525078,"Elements"
"267","Average","N*P","Al",1.18061700476662e-05,1.18061700476662e-05,1,7.99999999984597,0.80992866679945,0.394424062270596,"Elements"
"268","Average","N","Ala",51858.7792073855,51858.7792073855,1,6.00000000195609,17.182688990109,0.00604339401333908,"Amino acids"
"269","Average","P","Ala",461.626696490935,461.626696490935,1,6.00000000195609,0.152953618973845,0.709238897292458,"Amino acids"
"270","Average","N*P","Ala",504.512299970117,504.512299970117,1,6.00000000195609,0.167163170336191,0.696838351520449,"Amino acids"
"271","Average","N","area_cm2",32.888884723126,32.888884723126,1,7.99999999975721,0.356163135561537,0.567146095577895,"Physical characteristics"
"272","Average","P","area_cm2",26.121684613062,26.121684613062,1,7.99999999975721,0.282879190834824,0.609268373099231,"Physical characteristics"
"273","Average","N*P","area_cm2",54.6130290797888,54.6130290797888,1,7.99999999975721,0.591420105708047,0.463967580253259,"Physical characteristics"
"274","Average","N","Arg",240687.400429179,240687.400429179,1,7.99999999972098,1.49174825437318,0.256714491715923,NA
"275","Average","P","Arg",158768.683967704,158768.683967704,1,7.99999999972098,0.984027027321022,0.350258354950263,NA
"276","Average","N*P","Arg",81060.3047680882,81060.3047680882,1,7.99999999972098,0.502400906408618,0.498578224579076,NA
"277","Average","N","Asp",699.864516609225,699.864516609225,1,6.00000007532062,0.629821421459834,0.457648624457169,NA
"278","Average","P","Asp",821.631713780853,821.631713780853,1,6.00000007532062,0.739402043694231,0.422874070330752,NA
"279","Average","N*P","Asp",1499.84646842092,1499.84646842092,1,6.00000007532062,1.34974043160388,0.289445253603141,NA
"280","Average","N","B",2.70586031934995e-05,2.70586031934995e-05,1,6.00000002569366,2.1712722544511,0.191042195240467,"Elements"
"281","Average","P","B",0.000431554400680272,0.000431554400680272,1,6.00000002569366,34.6293594603751,0.00106767380111485,"Elements"
"282","Average","N*P","B",5.13642059276267e-05,5.13642059276267e-05,1,6.00000002569366,4.12163460194285,0.0886415735518587,"Elements"
"283","Average","N","C",1.42161872528401,1.42161872528401,1,6.00000000257009,0.058763791104846,0.816534195372801,"Elements"
"284","Average","P","C",2.15700562040281,2.15700562040281,1,6.00000000257009,0.08916161938146,0.775317118649678,"Elements"
"285","Average","N*P","C",50.5358519849243,50.5358519849243,1,6.00000000257009,2.08894142749437,0.198498510029303,"Elements"
"286","Average","N","Ca",0.0411367365086255,0.0411367365086255,1,5.99999443200344,0.00950924869483248,0.925493066741179,"Elements"
"287","Average","P","Ca",0.161901977481129,0.161901977481129,1,5.99999443200344,0.0374255786608256,0.852984041226122,"Elements"
"288","Average","N*P","Ca",0.00100729078549341,0.00100729078549341,1,5.99999443231334,0.00023284731362347,0.988320033860981,"Elements"
"289","Average","N","carot",0.0385367873789872,0.0385367873789872,1,6.00000081424229,11.6511032172856,0.0142594074037762,"Photosynthetic pigments"
"290","Average","P","carot",0.00129953299606653,0.00129953299606653,1,6.00000081424229,0.392897127685722,0.553866357303392,"Photosynthetic pigments"
"291","Average","N*P","carot",0.00371825319111415,0.00371825319111415,1,6.00000081424229,1.12416614523748,0.329826827368907,"Photosynthetic pigments"
"292","Average","N","Chl_A",1.63389756018148,1.63389756018148,1,7.9999999999182,8.94084668170059,0.017330646499324,NA
"293","Average","P","Chl_A",0.0905780761605934,0.0905780761605934,1,7.9999999999182,0.495652060087118,0.50139199120135,NA
"294","Average","N*P","Chl_A",0.0565499341351495,0.0565499341351495,1,7.9999999999182,0.309446750692547,0.59323393076852,NA
"295","Average","N","Chl_B",0.309621369778286,0.309621369778286,1,7.99999999992727,7.46192602579185,0.0257798260923945,NA
"296","Average","P","Chl_B",0.0352370552600003,0.0352370552600003,1,7.99999999992727,0.849218837527738,0.383722132724056,NA
"297","Average","N*P","Chl_B",0.00467269828700034,0.00467269828700034,1,7.99999999992727,0.112612798604336,0.745819899304393,NA
"298","Average","N","Chl_R",0.00527963223453487,0.00527963223453487,1,7.999999999973,0.186702209300702,0.677085758360367,"Photosynthetic pigments"
"299","Average","P","Chl_R",0.0578228305345622,0.0578228305345622,1,7.999999999973,2.04477314503213,0.190599650786259,"Photosynthetic pigments"
"300","Average","N*P","Chl_R",0.000164748824484097,0.000164748824484097,1,7.999999999973,0.00582596820090525,0.941032458141131,"Photosynthetic pigments"
"301","Average","N","Fe",0.000872954116082058,0.000872954116082058,1,5.99999999722479,15.3300745040363,0.00784376249569298,NA
"302","Average","P","Fe",7.23753479634377e-06,7.23753479634377e-06,1,5.99999999722482,0.12709940374813,0.733660488255347,NA
"303","Average","N*P","Fe",2.13161939200675e-07,2.13161939200675e-07,1,5.99999999655157,0.00374336789204627,0.953200529384986,NA
"304","Average","N","GABA",45421.6877285576,45421.6877285576,1,5.99999998803388,2.27435460268896,0.1822580988573,"Amino acids"
"305","Average","P","GABA",2858.46377144147,2858.46377144147,1,5.99999998736597,0.14312898882245,0.718213976999957,"Amino acids"
"306","Average","N*P","GABA",11495.1804303613,11495.1804303613,1,5.99999998742049,0.575586637748266,0.476782394230358,"Amino acids"
"307","Average","N","Glu",9533.83967778669,9533.83967778669,1,6.00000116620845,5.06498338262521,0.0653915832952785,"Amino acids"
"308","Average","P","Glu",2314.27712249766,2314.27712249766,1,6.00000116620845,1.22949153377851,0.309961722898357,"Amino acids"
"309","Average","N*P","Glu",614.256150417088,614.256150417088,1,6.00000116620845,0.326332023579838,0.5885692683552,"Amino acids"
"310","Average","N","Ile",381.228899075663,381.228899075663,1,6.00000002430784,1.78877241307335,0.229541961130763,NA
"311","Average","P","Ile",62.7991668902572,62.7991668902572,1,6.00000002430654,0.29466133750523,0.606808757491638,NA
"312","Average","N*P","Ile",76.6881565247248,76.6881565247248,1,6.00000002430654,0.359830168000073,0.57054463267149,NA
"313","Average","N","K",3.98584621824277,3.98584621824277,1,5.99998816849238,1.66642852498858,0.244242814616228,NA
"314","Average","P","K",2.77771504720054,2.77771504720054,1,5.99998816849238,1.1613251830337,0.322598890821534,NA
"315","Average","N*P","K",0.360518946810189,0.360518946810189,1,5.99998816849238,0.150728107374951,0.711241761823565,NA
"316","Average","N","Leu",134.851130118494,134.851130118494,1,5.99998980151552,0.194151376194341,0.674915359814091,NA
"317","Average","P","Leu",478.872243126035,478.872243126035,1,5.99998981109989,0.689454400141062,0.438133759129311,NA
"318","Average","N*P","Leu",581.269289950472,581.269289950472,1,5.99998980895427,0.836880139485861,0.395566665567422,NA
"319","Average","N","Lys",922.352474891252,922.352474891252,1,8.00000000015224,3.3409769343529,0.104984928936073,NA
"320","Average","P","Lys",91.4073543090192,91.4073543090192,1,8.00000000015224,0.331098870215167,0.580832300933973,NA
"321","Average","N*P","Lys",115.056551581638,115.056551581638,1,8.00000000015224,0.416761807925718,0.536629710893059,NA
"322","Average","N","mass_g",0.00113005020833336,0.00113005020833336,1,7.99999999974925,0.492771168482501,0.502602018836178,"Physical characteristics"
"323","Average","P","mass_g",0.000288937245370378,0.000288937245370378,1,7.99999999974925,0.125994352259148,0.731797880638863,"Physical characteristics"
"324","Average","N*P","mass_g",0.000156361134259266,0.000156361134259266,1,7.99999999974925,0.0681830402454634,0.800597156849141,"Physical characteristics"
"325","Average","N","Mg",0.216905048150232,0.216905048150232,1,7.99999999991948,3.91584153774776,0.083196839368793,"Elements"
"326","Average","P","Mg",2.31763000926183e-06,2.31763000926183e-06,1,7.99999999991948,4.18407590639032e-05,0.99499735784366,"Elements"
"327","Average","N*P","Mg",0.0299166912500098,0.0299166912500098,1,7.99999999991948,0.540093572131265,0.483377840708524,"Elements"
"328","Average","N","Mn",2.92284486926464,2.92284486926464,1,7.9999999997579,13.122592148567,0.00675794739284969,"Elements"
"329","Average","P","Mn",0.390531354610838,0.390531354610838,1,7.9999999997579,1.75335466540678,0.222035749472269,"Elements"
"330","Average","N*P","Mn",0.0154956733795706,0.0154956733795706,1,7.9999999997579,0.0695703709648711,0.798630317999613,"Elements"
"331","Average","N","moisture",0.000433842950844423,0.000433842950844423,1,6.00000003232708,0.729773224403566,0.425744136192936,NA
"332","Average","P","moisture",9.82602616548939e-06,9.82602616548939e-06,1,6.00000003232708,0.0165284944330799,0.901904413485963,NA
"333","Average","N*P","moisture",2.68588369986453e-05,2.68588369986453e-05,1,6.00000003156066,0.0451796209713226,0.838711434331032,NA
"334","Average","N","N",55.5202036160744,55.5202036160744,1,6.00000000196829,11.5360936845041,0.0145588615690041,"Elements"
"335","Average","P","N",2.08036268670874,2.08036268670874,1,6.00000000196829,0.43226172255374,0.535274027332949,"Elements"
"336","Average","N*P","N",4.84942945850205,4.84942945850205,1,6.00000000196829,1.00762369202617,0.354222974445722,"Elements"
"337","Average","N","N_P",26.8138895383334,26.8138895383334,1,6.00000007164356,10.8613970266813,0.0164968351541853,"Elements"
"338","Average","P","N_P",98.275612944929,98.275612944929,1,6.00000007164356,39.8081169354171,0.000739701339780438,"Elements"
"339","Average","N*P","N_P",13.659887211707,13.659887211707,1,6.00000007164356,5.53315691608006,0.056881974764595,"Elements"
"340","Average","N","P",0.0715404844591474,0.0715404844591474,1,6.00000000106879,1.21748323656658,0.31213191007407,"Elements"
"341","Average","P","P",1.5551238523607,1.5551238523607,1,6.00000000106879,26.4652557967394,0.00212677228916321,"Elements"
"342","Average","N*P","P",0.192351627653886,0.192351627653886,1,6.00000000106879,3.27345955182386,0.120396598178821,"Elements"
"343","Average","N","Pro",45569.0728767895,45569.0728767895,1,8.00000000000393,0.616221796420821,0.455070851710534,NA
"344","Average","P","Pro",123008.581817266,123008.581817266,1,8.00000000000393,1.66342136184258,0.233175077870637,NA
"345","Average","N*P","Pro",35047.0167511229,35047.0167511229,1,8.00000000000393,0.47393405786335,0.51064906147495,NA
"346","Average","N","protein",0.00063138608885908,0.00063138608885908,1,5.99999997254967,0.0012685558670644,0.97274329595352,NA
"347","Average","P","protein",0.578711357341381,0.578711357341381,1,5.99999997254967,1.16272388740586,0.322331562975889,NA
"348","Average","N*P","protein",0.060917250366369,0.060917250366369,1,5.99999997254967,0.122392521345107,0.738406820982314,NA
"349","Average","N","Put",11.3209794723474,11.3209794723474,1,6.00000000081463,0.00717155859020604,0.935266756792178,"Polyamines"
"350","Average","P","Put",28.7005489598703,28.7005489598703,1,6.00000000081463,0.0181810830891039,0.897150127444257,"Polyamines"
"351","Average","N*P","Put",705.95382646796,705.95382646796,1,6.00000000086954,0.447204169997966,0.528540587853424,"Polyamines"
"352","Average","N","S",0.160814183523889,0.160814183523889,1,6.00000000119574,3.85257888187179,0.0973168493591365,"Elements"
"353","Average","P","S",0.0448806731198096,0.0448806731198096,1,6.00000000119574,1.07519330494803,0.339745915081525,"Elements"
"354","Average","N*P","S",0.00442524082336778,0.00442524082336778,1,6.0000000008542,0.106014214478607,0.755783671980695,"Elements"
"355","Average","N","s_Al",0.00308145869822492,0.00308145869822492,1,6.00000001316929,2.86800822713522,0.141297979920476,NA
"356","Average","P","s_Al",8.60014295635397e-05,8.60014295635397e-05,1,6.00000001310587,0.0800441711828581,0.786744890096827,NA
"357","Average","N*P","s_Al",0.00181753936938894,0.00181753936938894,1,6.00000001313661,1.69163969893623,0.241102762513224,NA
"358","Average","N","s_Ca",4.70840739808731,4.70840739808731,1,6.00000380555024,0.0532495427890954,0.825169479626104,NA
"359","Average","P","s_Ca",13.0682868570606,13.0682868570606,1,6.0000038056182,0.147795260974636,0.713907761944949,NA
"360","Average","N*P","s_Ca",24.385708318073,24.385708318073,1,6.00000380561891,0.275789180658651,0.618306266824392,NA
"361","Average","N","s_K",405.56176017142,405.56176017142,1,6.00000001084706,5.77230841444591,0.0531091123601891,NA
"362","Average","P","s_K",0.103862891791009,0.103862891791009,1,6.0000000109747,0.00147826719161225,0.970577653504905,NA
"363","Average","N*P","s_K",113.730900800229,113.730900800229,1,6.00000001084706,1.61871729571889,0.250351847111389,NA
"364","Average","N","s_Mg",9.96946719134693,9.96946719134693,1,7.99999999988636,2.05110494505876,0.189986170383288,NA
"365","Average","P","s_Mg",0.504017061601683,0.504017061601683,1,7.99999999988636,0.103695801149984,0.755692372895972,NA
"366","Average","N*P","s_Mg",3.09363293405171,3.09363293405171,1,7.99999999988636,0.636479932923357,0.448019546923225,NA
"367","Average","N","s_Mn",44.6527177851425,44.6527177851425,1,7.99999999993498,9.5466629085961,0.0148947987255379,NA
"368","Average","P","s_Mn",0.710144956895525,0.710144956895525,1,7.99999999993498,0.151827589808584,0.706962900081996,NA
"369","Average","N*P","s_Mn",3.41438712894084,3.41438712894084,1,7.99999999993498,0.729989227448397,0.417735930196616,NA
"370","Average","N","s_P",27.8658614025447,27.8658614025447,1,6.00000155531061,1.99861604972748,0.20716814360585,NA
"371","Average","P","s_P",96.9152189251399,96.9152189251399,1,6.00000155531061,6.95102545758547,0.0387223496075414,NA
"372","Average","N*P","s_P",35.4514317160832,35.4514317160832,1,6.00000155531061,2.54267396905632,0.161917229486223,NA
"373","Average","N","s_Zn",0.00197846424075001,0.00197846424075001,1,7.99999999976453,2.18043485865004,0.178020552396985,NA
"374","Average","P","s_Zn",4.11070083333293e-07,4.11070083333293e-07,1,7.99999999976453,0.00045303398493991,0.983539934062384,NA
"375","Average","N*P","s_Zn",1.58792013333335e-05,1.58792013333335e-05,1,7.99999999976453,0.0175002223449827,0.898022912419408,NA
"376","Average","N","SLA",295.281250498265,295.281250498265,1,7.99999999978839,1.8385410561288,0.212152715681884,"Physical characteristics"
"377","Average","P","SLA",53.9117599419409,53.9117599419409,1,7.99999999978839,0.335676524988167,0.578281054375837,"Physical characteristics"
"378","Average","N*P","SLA",159.984357214441,159.984357214441,1,7.99999999978839,0.996127619280903,0.347476600253021,"Physical characteristics"
"379","Average","N","Spd",269.561366394391,269.561366394391,1,7.99999999980577,1.27289075530397,0.29192118205147,"Polyamines"
"380","Average","P","Spd",71.3178831544668,71.3178831544668,1,7.99999999980577,0.336768860350527,0.577675770929146,"Polyamines"
"381","Average","N*P","Spd",19.1318202315095,19.1318202315095,1,7.99999999980577,0.0903420153657923,0.771405706707017,"Polyamines"
"382","Average","N","Spm",1.05315166631929,1.05315166631929,1,6.00000003064909,0.134886342785094,0.726024533433372,"Polyamines"
"383","Average","P","Spm",8.386592882088,8.386592882088,1,6.00000003064909,1.07414428374401,0.339963485694395,"Polyamines"
"384","Average","N*P","Spm",12.4648258554409,12.4648258554409,1,6.00000003064909,1.59647924118058,0.253276498637409,"Polyamines"
"385","Average","N","Sr",2.02805571466836e-05,2.02805571466836e-05,1,6.00000000316645,0.188525471246541,0.679325796374758,NA
"386","Average","P","Sr",2.38361889138795e-05,2.38361889138795e-05,1,6.00000000269844,0.22157817042248,0.654465445717104,NA
"387","Average","N*P","Sr",2.42507392762675e-08,2.42507392762675e-08,1,6.00000000269844,0.000225431777690731,0.988507508837264,NA
"388","Average","N","total_chl",3.36604989653653,3.36604989653653,1,7.99999999986101,8.53331980194862,0.0192563064783063,"Photosynthetic pigments"
"389","Average","P","total_chl",0.238805781529483,0.238805781529483,1,7.99999999986101,0.605399850561377,0.458916225605631,"Photosynthetic pigments"
"390","Average","N*P","total_chl",0.0937336142960866,0.0937336142960866,1,7.99999999986101,0.237625386303399,0.639003418923269,"Photosynthetic pigments"
"391","Average","N","Val",558.99535999714,558.99535999714,1,6.0000000244293,5.23563309476919,0.0621013810407604,"Amino acids"
"392","Average","P","Val",58.7474167056946,58.7474167056946,1,6.0000000244293,0.550236980747218,0.486231304758862,"Amino acids"
"393","Average","N*P","Val",69.3299848403881,69.3299848403881,1,6.0000000244293,0.649354876741802,0.451090484152435,"Amino acids"
"394","Average","N","Zn",1.49818970238567e-05,1.49818970238567e-05,1,7.99999999996876,0.248227735040443,0.631732198172109,"Elements"
"395","Average","P","Zn",1.54276211115839e-06,1.54276211115839e-06,1,7.99999999996876,0.0255612719770568,0.876939462696125,"Elements"
"396","Average","N*P","Zn",7.0140690820579e-06,7.0140690820579e-06,1,7.99999999996876,0.11621268514154,0.74195900985104,"Elements"
